Mod:Item:MetaData, Localized Name
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:4, 模具箱
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:5, 部件箱
tconstruct:tooltables:3, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:pickaxe, 镐
tconstruct:shovel, 铲
tconstruct:hatchet, 手斧
tconstruct:mattock, 鹤嘴锄
tconstruct:kama, 园艺镰
tconstruct:hammer, 锤
tconstruct:excavator, 开掘铲
tconstruct:lumberaxe, 伐木斧
tconstruct:scythe, 镰刀
tconstruct:broadsword, 大剑
tconstruct:longsword, 长剑
tconstruct:rapier, 西洋剑
tconstruct:frypan, 煎锅
tconstruct:battlesign, 战斗牌子
tconstruct:cleaver, 劈刀
tconstruct:shortbow, 短弓
tconstruct:longbow, 长弓
tconstruct:crossbow, 十字弓
tconstruct:arrow, 箭矢
tconstruct:bolt, 弩箭
tconstruct:shuriken, 回旋镖
tconstruct:seared:0, 焦黑石头
tconstruct:seared:1, 焦黑圆石
tconstruct:seared:2, 焦黑盖板石
tconstruct:seared:3, 焦黑石砖
tconstruct:seared:4, 裂纹焦黑石砖
tconstruct:seared:5, 平滑焦黑石砖
tconstruct:seared:6, 錾制焦黑石砖
tconstruct:seared:7, 焦黑铺路石
tconstruct:seared:8, 焦黑雕琢石砖块
tconstruct:seared:9, 三角纹焦黑石砖
tconstruct:seared:10, 细纹焦黑石砖
tconstruct:seared:11, 焦黑瓷砖
tconstruct:smeltery_controller:0, 冶炼炉控制器
tconstruct:seared_tank:0, 焦黑储罐
tconstruct:seared_tank:1, 焦黑容器
tconstruct:seared_tank:2, 焦黑视窗
tconstruct:faucet:0, 浇注口
tconstruct:channel:0, 浇注道
tconstruct:casting:0, 浇铸台
tconstruct:casting:1, 铸造盆
tconstruct:smeltery_io:0, 冶炼炉排液口
tconstruct:seared_glass:0, 焦黑玻璃
tconstruct:seared_furnace_controller:0, 焦黑熔炉控制器
tconstruct:tinker_tank_controller:0, 工匠储罐控制器
tconstruct:seared_slab:0, 焦黑石头台阶
tconstruct:seared_slab:1, 焦黑圆石台阶
tconstruct:seared_slab:2, 焦黑盖板石台阶
tconstruct:seared_slab:3, 焦黑石砖台阶
tconstruct:seared_slab:4, 裂纹焦黑石砖台阶
tconstruct:seared_slab:5, 平滑焦黑石砖台阶
tconstruct:seared_slab:6, 錾制焦黑石砖台阶
tconstruct:seared_slab:7, 焦黑铺路石台阶
tconstruct:seared_slab2:0, 焦黑雕琢台阶
tconstruct:seared_slab2:1, 三角纹焦黑石砖台阶
tconstruct:seared_slab2:2, 细纹焦黑石砖台阶
tconstruct:seared_slab2:3, 焦黑瓷砖台阶
tconstruct:seared_stairs_stone:0, 焦黑石头楼梯
tconstruct:seared_stairs_cobble:0, 焦黑圆石楼梯
tconstruct:seared_stairs_paver:0, 焦黑盖板石楼梯
tconstruct:seared_stairs_brick:0, 焦黑石砖楼梯
tconstruct:seared_stairs_brick_cracked:0, 裂纹焦黑石砖楼梯
tconstruct:seared_stairs_brick_fancy:0, 平滑焦黑石砖楼梯
tconstruct:seared_stairs_brick_square:0, 錾制焦黑石砖楼梯
tconstruct:seared_stairs_brick_triangle:0, 三角纹焦黑石砖楼梯
tconstruct:seared_stairs_brick_small:0, 细纹焦黑石砖楼梯
tconstruct:seared_stairs_road:0, 焦黑铺路石楼梯
tconstruct:seared_stairs_tile:0, 焦黑瓷砖楼梯
tconstruct:seared_stairs_creeper:0, 焦黑雕琢楼梯
tconstruct:cast:0, 空白铸模
tconstruct:cast:0, 镐头铸模
tconstruct:cast:0, 镰刀头铸模
tconstruct:cast:0, 斧刃铸模
tconstruct:cast:0, 剑刃铸模
tconstruct:cast:0, 手柄铸模
tconstruct:cast:0, 箭羽铸模
tconstruct:cast:0, 碎片铸模
tconstruct:cast:0, 宽剑刃铸模
tconstruct:cast:0, 大板铸模
tconstruct:cast:0, 园艺镰头铸模
tconstruct:cast:0, 宽斧刃铸模
tconstruct:cast:0, 枪管铸模
tconstruct:cast:0, 磨制工具铸模
tconstruct:cast:0, 坚韧手柄铸模
tconstruct:cast:0, 刀刃铸模
tconstruct:cast:0, 坚韧绑定结铸模
tconstruct:cast:0, 弓臂铸模
tconstruct:cast:0, 十字柄铸模
tconstruct:cast:0, 盘铸模
tconstruct:cast:0, 锤头铸模
tconstruct:cast:0, 宽护手铸模
tconstruct:cast:0, 护手铸模
tconstruct:cast:0, 绑定结铸模
tconstruct:cast:0, 开掘铲头铸模
tconstruct:cast:0, 铲头铸模
tconstruct:cast:0, 箭头铸模
tconstruct:cast:0, 牌板铸模
tconstruct:cast:0, 蓄电池铸模
tconstruct:cast_custom:0, 锭铸模
tconstruct:cast_custom:1, 粒铸模
tconstruct:cast_custom:2, 宝石铸模
tconstruct:cast_custom:3, 板铸模
tconstruct:cast_custom:4, 齿轮铸模
tconstruct:clay_cast:0, item.tconstruct.clay_cast.blank
tconstruct:clay_cast:0, 镐头粘土铸模
tconstruct:clay_cast:0, 镰刀头粘土铸模
tconstruct:clay_cast:0, 斧刃粘土铸模
tconstruct:clay_cast:0, 剑刃粘土铸模
tconstruct:clay_cast:0, 手柄粘土铸模
tconstruct:clay_cast:0, 箭羽粘土铸模
tconstruct:clay_cast:0, 碎片粘土铸模
tconstruct:clay_cast:0, 宽剑刃粘土铸模
tconstruct:clay_cast:0, 大板粘土铸模
tconstruct:clay_cast:0, 园艺镰头粘土铸模
tconstruct:clay_cast:0, 宽斧刃粘土铸模
tconstruct:clay_cast:0, 枪管粘土铸模
tconstruct:clay_cast:0, 磨制工具粘土铸模
tconstruct:clay_cast:0, 坚韧手柄粘土铸模
tconstruct:clay_cast:0, 刀刃粘土铸模
tconstruct:clay_cast:0, 坚韧绑定结粘土铸模
tconstruct:clay_cast:0, 弓臂粘土铸模
tconstruct:clay_cast:0, 十字柄粘土铸模
tconstruct:clay_cast:0, 盘粘土铸模
tconstruct:clay_cast:0, 锤头粘土铸模
tconstruct:clay_cast:0, 宽护手粘土铸模
tconstruct:clay_cast:0, 护手粘土铸模
tconstruct:clay_cast:0, 绑定结粘土铸模
tconstruct:clay_cast:0, 开掘铲头粘土铸模
tconstruct:clay_cast:0, 铲头粘土铸模
tconstruct:clay_cast:0, 箭头粘土铸模
tconstruct:clay_cast:0, 牌板粘土铸模
tconstruct:clay_cast:0, 蓄电池粘土铸模
tconstruct:stone_torch:0, 石柄火把
tconstruct:stone_ladder:0, 石梯
tconstruct:punji:0, 尖竹钉
tconstruct:rack:0, 物品架
tconstruct:rack:1, 晾干架
tconstruct:wood_rail:0, 木质轨道
tconstruct:wood_rail_trapdoor:0, 带活板门的木质轨道
tconstruct:wooden_hopper:0, 木漏斗
tconstruct:slime_channel:0, 绿色史莱姆通道
tconstruct:slime_channel:1, 蓝色史莱姆通道
tconstruct:slime_channel:2, 紫色史莱姆通道
tconstruct:slime_channel:3, 凝血通道
tconstruct:slime_channel:4, 熔岩史莱姆通道
tconstruct:dried_clay:0, 干燥粘土
tconstruct:dried_clay:1, 干燥粘土砖
tconstruct:dried_clay_slab:0, 干燥粘土台阶
tconstruct:dried_clay_slab:1, 干燥粘土砖台阶
tconstruct:dried_clay_stairs:0, 干燥粘土楼梯
tconstruct:dried_brick_stairs:0, 干燥粘土砖楼梯
tconstruct:brownstone:0, 平滑褐岩块
tconstruct:brownstone:1, 粗质褐岩块
tconstruct:brownstone:2, 褐岩盖板石
tconstruct:brownstone:3, 褐岩石砖
tconstruct:brownstone:4, 裂纹褐岩石砖
tconstruct:brownstone:5, 平滑褐岩石砖
tconstruct:brownstone:6, 錾制褐岩石砖
tconstruct:brownstone:7, 褐岩铺路石
tconstruct:brownstone:8, 雕琢褐岩块
tconstruct:brownstone:9, 三角纹褐岩石砖
tconstruct:brownstone:10, 细纹褐岩石砖
tconstruct:brownstone:11, 褐岩瓷砖块
tconstruct:brownstone_slab:0, 平滑褐岩台阶
tconstruct:brownstone_slab:1, 粗质褐岩台阶
tconstruct:brownstone_slab:2, 褐岩盖板石台阶
tconstruct:brownstone_slab:3, 褐岩石砖台阶
tconstruct:brownstone_slab:4, 裂纹褐岩石砖台阶
tconstruct:brownstone_slab:5, 平滑褐岩石砖台阶
tconstruct:brownstone_slab:6, 錾制褐岩石砖台阶
tconstruct:brownstone_slab:7, 褐岩铺路石台阶
tconstruct:brownstone_slab2:0, 褐岩雕琢台阶
tconstruct:brownstone_slab2:1, 三角纹褐岩石砖台阶
tconstruct:brownstone_slab2:2, 细纹褐岩石砖台阶
tconstruct:brownstone_slab2:3, 褐岩瓷砖台阶
tconstruct:brownstone_stairs_smooth:0, 平滑褐岩楼梯
tconstruct:brownstone_stairs_rough:0, 粗质褐岩楼梯
tconstruct:brownstone_stairs_paver:0, 褐岩盖板石楼梯
tconstruct:brownstone_stairs_brick:0, 褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_cracked:0, 裂纹褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_fancy:0, 平滑褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_square:0, 錾制褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_triangle:0, 三角纹褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_small:0, 细纹褐岩石砖楼梯
tconstruct:brownstone_stairs_road:0, 褐岩铺路石楼梯
tconstruct:brownstone_stairs_tile:0, 褐岩瓷砖楼梯
tconstruct:brownstone_stairs_creeper:0, 褐岩雕琢楼梯
tconstruct:slimesling:0, 史莱姆弹弓
tconstruct:slimesling:1, 史莱姆弹弓
tconstruct:slimesling:2, 史莱姆弹弓
tconstruct:slimesling:3, 凝血弹弓
tconstruct:slimesling:4, 史莱姆弹弓
tconstruct:slime_boots:0, 史莱姆靴子
tconstruct:slime_boots:1, 史莱姆靴子
tconstruct:slime_boots:2, 史莱姆靴子
tconstruct:slime_boots:3, 凝血靴子
tconstruct:slime_boots:4, 史莱姆靴子
tconstruct:piggybackpack, 肩托式背包
tconstruct:throwball:0, 荧光球
tconstruct:throwball:1, EFLN
tconstruct:stone_stick, 石棍
tconstruct:fancy_frame:0, 平滑展示框
tconstruct:fancy_frame:1, 铝黄铜展示框
tconstruct:fancy_frame:2, 钴制展示框
tconstruct:fancy_frame:3, 阿迪特展示框
tconstruct:fancy_frame:4, 玛玉灵展示框
tconstruct:fancy_frame:5, 金制展示框
tconstruct:fancy_frame:6, 通透展示框
tconstruct:moms_spaghetti, 妈妈做的意大利面
plustic:pipe_piece:0, 木 枪管
plustic:pipe_piece:0, 圆石 枪管
plustic:pipe_piece:0, 燧石 枪管
plustic:pipe_piece:0, 仙人掌 枪管
plustic:pipe_piece:0, 骨头 枪管
plustic:pipe_piece:0, 黑曜石 枪管
plustic:pipe_piece:0, 海晶石 枪管
plustic:pipe_piece:0, 末地石 枪管
plustic:pipe_piece:0, 纸 枪管
plustic:pipe_piece:0, 海绵 枪管
plustic:pipe_piece:0, 烈焰木 枪管
plustic:pipe_piece:0, 铁 枪管
plustic:pipe_piece:0, 生铁 枪管
plustic:pipe_piece:0, 骑士史莱姆 枪管
plustic:pipe_piece:0, 史莱姆 枪管
plustic:pipe_piece:0, 史莱姆 枪管
plustic:pipe_piece:0, 熔岩史莱姆 枪管
plustic:pipe_piece:0, 地狱岩 枪管
plustic:pipe_piece:0, 钴 枪管
plustic:pipe_piece:0, 阿迪特 枪管
plustic:pipe_piece:0, 玛玉灵 枪管
plustic:pipe_piece:0, 铜 枪管
plustic:pipe_piece:0, 青铜 枪管
plustic:pipe_piece:0, 铅 枪管
plustic:pipe_piece:0, 银 枪管
plustic:pipe_piece:0, 琥珀金 枪管
plustic:pipe_piece:0, 钢 枪管
plustic:pipe_piece:0, 赛特斯石英 枪管
plustic:pipe_piece:0, 殷钢 枪管
plustic:pipe_piece:0, 耐酸铝 枪管
plustic:pipe_piece:0, 铱 枪管
plustic:pipe_piece:0, 福鲁伊克斯水晶 枪管
plustic:pipe_piece:0, 镍 枪管
plustic:pipe_piece:0, 翡翠 枪管
plustic:laser_medium:0, 圆石 激光传导器
plustic:laser_medium:0, 海晶石 激光传导器
plustic:laser_medium:0, 烈焰棒 激光传导器
plustic:laser_medium:0, 末地烛 激光传导器
plustic:laser_medium:0, 赛特斯石英 激光传导器
plustic:laser_medium:0, 福鲁伊克斯水晶 激光传导器
plustic:battery_cell:0, 圆石 蓄电池
plustic:battery_cell:0, 玛玉灵 蓄电池
plustic:battery_cell:0, 铜 蓄电池
plustic:battery_cell:0, 银 蓄电池
plustic:battery_cell:0, 烈焰棒 蓄电池
plustic:battery_cell:0, 末地烛 蓄电池
plustic:battery_cell:0, 福鲁伊克斯水晶 蓄电池
plustic:battery_cell:0, 镍 蓄电池
plustic:laser_gun, 激光枪
plustic:katana, 武士刀
colossalchests:chest_wall:0, 巨型箱子箱壁
colossalchests:chest_wall:1, 巨型箱子箱壁
colossalchests:chest_wall:2, 巨型箱子箱壁
colossalchests:chest_wall:3, 巨型箱子箱壁
colossalchests:chest_wall:4, 巨型箱子箱壁
colossalchests:chest_wall:5, 巨型箱子箱壁
colossalchests:chest_wall:6, 巨型箱子箱壁
colossalchests:colossal_chest:0, 巨型箱子核心
colossalchests:colossal_chest:1, 巨型箱子核心
colossalchests:colossal_chest:2, 巨型箱子核心
colossalchests:colossal_chest:3, 巨型箱子核心
colossalchests:colossal_chest:4, 巨型箱子核心
colossalchests:colossal_chest:5, 巨型箱子核心
colossalchests:colossal_chest:6, 巨型箱子核心
colossalchests:interface:0, 巨型箱子交界面
colossalchests:interface:1, 巨型箱子交界面
colossalchests:interface:2, 巨型箱子交界面
colossalchests:interface:3, 巨型箱子交界面
colossalchests:interface:4, 巨型箱子交界面
colossalchests:interface:5, 巨型箱子交界面
colossalchests:interface:6, 巨型箱子交界面
colossalchests:uncolossal_chest:0, 微缩箱子
colossalchests:upgrade_tool:0, 箱子升级工具
colossalchests:upgrade_tool:1, 箱子降级工具
buildcraftlib:guide, BuildCraft Guide Book
buildcraftlib:guide_note, BuildCraft Guide Book Note
buildcraftlib:debugger, 调试器
chanceglobe:chance_globe, Chance Globe
multistorage:vault:0, 保险库大门
multistorage:vault:15, 保险库IO端口换装器
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:1, 保险库壁
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:2, 保险库物品IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:3, 保险库红石IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:4, 保险库液体IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:5, 保险库EU能量IO端口
multistorage:vault:6, 保险库RF能量IO端口
multistorage:vault:6, 保险库RF能量IO端口
multistorage:vault:6, 保险库RF能量IO端口
